Name,country,year,Emission,Pop_density,Agri_percent_land,Cattleperkm,kWh_percapita,Fertilizer,Hydropower
UK,20,1993,10.0454,238.5756789,72.47550944,48.98524367,5491.989118,46.63226971,4.3
UK,20,1994,9.9482,239.1838342,71.95883107,49.41098665,5380.264265,49.08190364,5.09
UK,20,1995,9.7798,239.8174265,71.83482826,49.01004423,5575.808489,48.31343644,4.84
UK,20,1996,10.1213,240.4288431,72.31017236,49.76646137,5815.828404,51.41129504,3.39
UK,20,1997,9.6443,241.0488736,72.68631422,48.08415657,5831.957547,49.4807313,4.17
UK,20,1998,9.7009,241.7523292,72.40937461,47.61294589,5908.87149,45.9385746,5.12
UK,20,1999,9.5563,242.5596908,71.17347993,47.2161369,6007.484416,44.10865863,5.34
UK,20,2000,9.6326,243.4279089,70.11945604,46.01744306,6114.529259,40.5973389,5.09
UK,20,2001,9.7475,244.366854,70.07398834,43.81432646,6141.982551,41.13280563,4.06
UK,20,2002,9.4404,245.4035423,70.16905717,42.75203571,6142.749834,39.19522638,4.79
UK,20,2003,9.5947,246.5489067,70.08638862,43.47125202,6174.550896,38.80930475,3.23
UK,20,2004,9.5687,247.9556277,70.47906419,43.61178853,6138.754137,36.83227832,4.84
UK,20,2005,9.454,249.6639772,70.08638862,44.51783574,6270.984059,34.70617702,4.92
UK,20,2006,9.3318,251.5058901,73.73207126,43.72752449,6200.554113,34.05623058,4.59
UK,20,2007,9.0999,253.4719258,72.9425867,42.59083206,6102.396768,33.32287039,5.08
UK,20,2008,8.7617,255.4747034,73.0955235,41.77654694,6015.726861,28.68465685,5.14
UK,20,2009,7.861,257.4144174,71.6116232,41.43760592,5643.128595,30.87574209,5.23
UK,20,2010,8.0623,259.4401893,71.19414707,41.79721407,5700.855864,31.2674283,3.59
UK,20,2011,7.3327,261.4756748,70.94614145,41.05733063,5471.933475,30.14118584,5.69
UK,20,2012,7.5554,263.3001901,71.02054313,40.92092754,5449.259473,30.14478109,5.31
UK,20,2013,7.3462,265.0695366,71.30244286,40.68945563,5409.626422,31.24804567,4.7
UK,20,2014,6.7032,267.0288844,71.22721448,40.66052164,5130.390253,30.65392905,5.89
UK,20,2015,6.4127,269.1531393,70.83867234,40.99946265,5100,30.18202247,6.3
UK,20,2016,6.0234,271.2007316,71.71488364,41.47067334,5040,30.36221304,5.37
UK,20,2017,5.8082,273.049473,72.19506675,41.35080395,4930,29.82101698,5.88
UK,20,2018,5.6878,274.7089819,71.71852023,40.88786012,4910,29.72917101,5.44
UK,20,2019,5.4644,276.2630802,72.4229988,40.25544579,4750,29.47678069,5.93
UK,20,2020,4.8549,277.2744182,71.34004919,39.74290084,4510,29.47678069,6.69
Japan,21,1965,3.9257,267.1175348,19.10008181,8.707390237,1775.836089,21.0359178,76.07
Japan,21,1966,4.2095,269.5691301,18.80556313,7.92746114,1984.16675,22.17777822,79.35
Japan,21,1967,4.8532,272.3725116,18.64739569,8.050177257,2253.660958,23.41482018,68.55
Japan,21,1968,5.5023,275.4595037,18.53558767,8.680119989,2513.333531,21.91490737,73.45
Japan,21,1969,6.3115,278.7537497,18.14016908,9.509135533,2863.179933,21.38110652,75.35
Japan,21,1970,7.3189,281.982547,18.26015817,9.877283883,3222.003929,19.93248768,75.4
Japan,21,1971,7.4844,288.238342,17.83746932,9.937278429,3415.688241,19.35672339,84.2
Japan,21,1972,7.8922,292.3840698,17.68685215,9.809056192,3737.265366,20.44752538,85.1
Japan,21,1973,8.3473,296.5275505,17.58592471,9.811783961,4090.998251,22.78866784,66.778
Japan,21,1974,8.2353,300.4964539,17.49863612,9.956355701,3967.084839,20.44711456,82.68
Japan,21,1975,7.726,304.4283765,17.1159618,9.942701228,4028.667143,17.24266766,83.406
Japan,21,1976,7.9799,307.7080491,17.01500682,10.15825375,4310.620638,19.95759991,83.59
Japan,21,1977,8.1273,310.7860262,16.96233624,10.57587336,4444.771348,19.86720138,72.968
Japan,21,1978,7.7804,313.6271834,16.90502183,10.94159389,4670.1074,20.61611681,70.047
Japan,21,1979,8.1552,316.2936681,16.85043668,11.32641921,4862.75999,21.53311884,80.743
Japan,21,1980,8.0198,318.8834289,16.54654655,11.5970516,4717.687657,16.90386786,88.292
Japan,21,1981,7.8061,321.1271834,16.49017467,11.96779476,4754.377465,17.35467814,87.594
Japan,21,1982,7.5031,323.5390497,16.4554888,12.24740579,4696.620486,18.11498683,81.606
Japan,21,1983,7.3148,325.7973785,16.41452758,12.53413435,4960.933766,18.9680473,84.273
Japan,21,1984,7.7323,329.2651494,16.44091034,12.837949,5184.888933,18.87970855,71.617
Japan,21,1985,7.4858,331.4234778,16.12452002,12.88535381,5327.798665,18.19151974,82.874
Japan,21,1986,7.4465,333.1011791,16.06251714,13.00246778,5327.79113,18.35691255,80.816
Japan,21,1987,7.3333,334.8025233,16.01755348,12.87438289,5639.948891,18.15455868,74.787
Japan,21,1988,7.974,336.1985738,15.95447065,12.80032913,5904.789867,17.33157746,90.291
Japan,21,1989,8.2355,337.5452551,15.71311026,12.8414701,6236.922902,17.2294231,91.741
Japan,21,1990,9.3009,338.6670324,15.61437191,13.05540318,6805.540041,16.35954379,86.895
Japan,21,1991,9.3628,340,15.50740538,13.36533187,7009.029946,15.60777235,94.416
Japan,21,1992,9.4102,341.2643993,15.40043884,13.65880417,7034.613496,15.82336373,80.046
Japan,21,1993,9.3259,342.372463,15.28798683,13.77948437,7094.012976,16.03913863,92.58
Japan,21,1994,9.7362,343.3296764,15.17553483,13.68348875,7522.571042,15.54340634,64.462
Japan,21,1995,9.8098,344.1360395,14.92868897,13.48326934,7695.716643,14.49593637,78.793
Japan,21,1996,9.8823,345.0123457,14.81207133,13.24554184,7835.41274,13.82052841,77.173
Japan,21,1997,9.8097,345.8353909,14.68861454,13.03155007,7991.00407,13.36193486,86.44
Japan,21,1998,9.4794,346.776406,14.56790123,12.91632373,8003.955696,12.60851027,89.079
Japan,21,1999,9.7514,347.4101509,14.46090535,12.77914952,8147.38887,12.71122159,83.792
Japan,21,2000,9.9148,347.9917695,14.42524005,12.58710562,8299.409506,12.79726953,86.38
Japan,21,2001,9.7857,348.8312757,13.14951989,12.43072702,8162.014644,11.99253018,83.32
Japan,21,2002,10.0015,349.6433471,13.06721536,12.521262,8266.099102,11.55088238,81.55
Japan,21,2003,10.0538,350.3923182,12.99314129,12.41152263,8164.933682,11.60414812,93.66
Japan,21,2004,10.0064,350.5102881,12.93278464,12.28532236,8393.257723,11.4313516,93.12
Japan,21,2005,10.0554,350.5432099,12.87242798,12.07681756,8539.010589,11.39779156,75.71
Japan,21,2006,9.8687,350.7654321,12.81481481,12.04663923,8542.478139,11.41318923,86.65
Japan,21,2007,10.1416,351.1687243,12.75720165,12.06584362,8710.025703,12.30882376,73.27
Japan,21,2008,9.5871,351.3388203,12.69684499,12.13443073,8270.007731,9.879172858,75.68
Japan,21,2009,9.0484,351.2949246,12.64471879,12.13443073,8020.273806,8.633790984,76.13
Japan,21,2010,9.4507,351.3580247,12.60082305,12.00548697,8594.909034,9.898142241,83.43
Japan,21,2011,9.8434,350.7078189,12.51303155,11.60493827,8099.598695,9.795266889,84.55
Japan,21,2012,10.1695,350.1481481,12.48010974,11.44581619,7998.346771,9.726694387,76.18
Japan,21,2013,10.251,349.6433471,12.44993141,11.15226337,7988.58331,9.935790327,79.04
Japan,21,2014,9.8599,349.1796982,12.39506173,10.8696845,7819.714636,9.456553457,83.16
Japan,21,2015,9.5589,348.8093278,12.33470508,10.58984911,8010,8.596366762,86.75
Japan,21,2016,9.4215,348.6310014,12.26611797,10.49108368,8080,9.018299508,79.14
Japan,21,2017,9.3184,348.345679,12.1920439,10.48559671,8210,9.234574873,83.42
Japan,21,2018,8.9893,347.9039781,12.12620027,10.54046639,8090,8.998042484,80.63
Japan,21,2019,8.7177,347.4156379,12.06310014,10.521262,7930,9.021811446,79.82
Japan,21,2020,8.1499,346.3950617,11.99451303,10.71879287,8200,9.021811446,89.17
Korea,22,1965,0.8644,297.5811113,23.61600663,13.69380054,,12.48072398,0.71
Korea,22,1966,1.0139,305.1583143,23.99958532,13.44914991,,15.12497887,0.985
Korea,22,1967,1.1613,312.3676446,24.21729214,13.01202571,,16.94099944,0.953
Korea,22,1968,1.2041,319.7004147,24.28986108,12.54942982,,16.28311537,0.929
Korea,22,1969,1.3463,327.0191375,24.22765913,12.70063239,,17.73570251,1.429
Korea,22,1970,1.6684,334.2403794,24.09288824,13.44259797,,18.31339297,1.221
Korea,22,1971,1.7818,340.8947128,23.83371346,13.26907526,295.5961286,19.90578673,1.32
Korea,22,1972,1.7981,347.3502592,23.5330707,14.2478644,343.5863454,20.2484257,1.368
Korea,22,1973,2.1366,353.5470558,23.54343769,16.02297325,397.0894301,24.04684664,1.284
Korea,22,1974,2.1722,359.6544267,23.51233672,19.26555049,458.9495538,24.99723987,1.906
Korea,22,1975,2.3083,365.7549762,23.55380469,17.0158926,501.7187147,25.96913423,1.683
Korea,22,1976,2.5904,371.6413332,23.5330707,16.10228074,577.9317603,19.22778365,1.789
Korea,22,1977,2.8913,377.4807692,23.50196973,16.77102426,659.2369313,21.09721727,1.393
Korea,22,1978,3.0579,383.2592266,23.46050176,18.52745179,779.5140737,23.10675281,1.808
Korea,22,1979,3.5422,389.1171055,23.34646486,18.26745801,880.5560875,24.0785103,2.296
Korea,22,1980,3.5359,395.2288513,23.2946299,16.94019283,913.629356,22.68477632,1.92
Korea,22,1981,3.6167,401.4435828,23.27389592,15.61196351,971.7934818,22.43246464,2.598
Korea,22,1982,3.5943,407.6959569,23.25316193,18.18258345,1027.860403,16.74174856,1.715
Korea,22,1983,3.7528,413.7508086,23.18059299,22.96288617,1140.705094,19.39702627,2.294
Korea,22,1984,3.9888,418.8882024,23.10802405,27.49326146,1250.236475,20.71835914,1.998
Korea,22,1985,4.1366,423.0328012,23.01472113,30.5161103,1340.129958,22.01580727,3.185
Korea,22,1986,4.2733,427.261808,22.98362015,29.10371138,1480.018501,22.45610081,3.11
Korea,22,1987,4.4475,431.4917064,23.00435414,24.74031723,1674.247249,23.20023029,3.965
Korea,22,1988,5.0135,435.7375803,22.95251918,21.14027576,1920.523557,23.31651104,1.987
Korea,22,1989,5.2614,440.0688161,22.77628032,21.26516691,2095.194713,24.46054459,2.964
Korea,22,1990,5.8359,444.4254924,22.58967448,22.0360875,2373.214406,23.81038259,4.684
Korea,22,1991,6.3555,448.8461953,22.40306863,23.51989426,2588.848076,22.93233117,3.486
Korea,22,1992,6.8425,453.5347502,22.14389384,26.19940908,2826.188795,23.60746214,3.097
Korea,22,1993,7.4495,458.1653328,21.957288,29.17079618,3091.371196,23.68449306,4.228
Korea,22,1994,7.9392,462.7984657,21.72921418,30.5276695,3495.488731,23.20305667,2.346
Korea,22,1995,8.4715,467.4786544,21.23159859,32.63004354,3881.024437,23.50522156,2.76
Korea,22,1996,9.204,471.9539809,20.81691893,35.19622642,4280.71094,21.80476929,2.424
Korea,22,1997,9.6369,476.4003732,20.55774414,34.0021667,4651.628883,23.42070742,2.814
Korea,22,1998,8.1175,479.8517831,20.41260626,30.29282604,4436.174407,20.45627507,4.279
Korea,22,1999,8.7414,483.2746942,20.25710139,25.77747253,4878.833384,19.28462046,4.159
Korea,22,2000,9.298,487.3326871,20.45407423,22.12034004,5906.959333,18.31623715,3.97
Korea,22,2001,9.5636,489.6647095,20.10543725,20.19872855,6309.203405,15.92011487,4.11
Korea,22,2002,9.9332,492.2485381,19.82642835,20.1861246,6673.937704,16.0445,3.2
Korea,22,2003,10.0693,494.7554752,19.64876033,20.65016529,6977.317662,16.56776693,4.85
Korea,22,2004,10.1508,496.6176307,19.55174551,22.34006404,7390.794147,17.30070319,4.29
Korea,22,2005,10.2578,497.5174084,19.42178627,23.72136293,7796.314674,16.70934888,3.64
Korea,22,2006,10.3212,499.9823699,19.17836499,25.63554913,8039.796283,12.2476473,3.43
Korea,22,2007,10.664,502.3074494,18.98472967,27.38316137,8462.206543,14.83611706,3.6
Korea,22,2008,10.858,505.7707805,18.73389009,29.65401588,8772.287463,12.05721605,3.04
Korea,22,2009,10.9272,508.0139604,18.49371523,31.72628271,8877.574933,12.07236509,2.79
Korea,22,2010,12.021,509.8159671,18.24074074,34.47933128,9716.126081,12.46304444,3.63
Korea,22,2011,12.5447,513.8042803,18.06873135,34.50306616,10129.95709,11.79038284,4.54
Korea,22,2012,12.5635,515.8755832,18.3742678,35.74878224,10305.32898,11.83118595,3.87
Korea,22,2013,12.6285,517.6122698,18.15429146,34.30430275,10384.62216,16.65059786,4.23
Korea,22,2014,12.4604,520.8524992,17.94416504,32.74095248,10496.51367,16.80993124,2.72
Korea,22,2015,12.4985,523.5255477,17.81517779,34.24812971,10480,16.64889912,2.12
Korea,22,2016,12.5386,525.3700725,17.44607084,34.68377971,10620,16.67624502,2.76
Korea,22,2017,12.8335,526.7348067,17.19515947,35.15875295,10670,17.14355331,2.83
Korea,22,2018,13.125,528.9690115,16.94011485,36.10424528,11080,17.23862659,3.32
Korea,22,2019,12.6505,530.8123667,16.78630025,37.37889664,10880,12.27490483,2.75
Korea,22,2020,11.6562,531.5446985,16.62223134,39.0173913,10950,12.27490483,7.1
Spain,23,1965,2.2093,63.93671616,65.41678338,7.396488455,822.9567408,34.49082312,19.687
Spain,23,1966,2.3888,64.59480972,64.34030974,7.391252151,925.930687,34.09645451,27.258
Spain,23,1967,2.6315,65.39466765,64.7925087,7.691492257,1033.076974,39.49661895,22.657
Spain,23,1968,2.925,66.25542038,64.34631238,8.003521549,1154.526781,44.42099551,24.388
Spain,23,1969,2.8861,66.91154908,65.08263636,8.373164192,1293.58961,45.86499791,30.603
Spain,23,1970,3.4461,67.65883189,64.26627716,8.579915163,1415.841018,45.15998701,27.772
Spain,23,1971,3.7487,68.47911081,65.39677458,8.473728441,1534.982698,48.86272507,31.816
Spain,23,1972,4.1748,69.23940334,65.16467246,8.502293009,1703.508295,52.11106624,35.469
Spain,23,1973,4.4186,70.00869783,64.5884189,8.95481812,1873.677422,53.12854658,28.912
Spain,23,1974,4.8671,70.78206103,64.18809405,8.829802901,2024.095268,50.77607397,30.568
Spain,23,1975,5.0462,71.56876088,63.88927807,8.839597302,2054.343236,48.78826054,26.065
Spain,23,1976,5.451,72.33783454,63.08625418,8.823264007,2256.141019,55.22441216,20.932
Spain,23,1977,5.3135,73.09051928,63.23817912,9.00861993,2294.473888,47.23746148,39.628
Spain,23,1978,5.3864,73.79916722,63.01523432,9.420124917,2399.030102,52.70642549,40.251
Spain,23,1979,5.4229,74.45115506,62.76774633,9.238499419,2528.949623,53.95543906,46.397
Spain,23,1980,5.6743,75.06189561,62.54229483,9.367930006,2644.222979,53.13358799,29.55
Spain,23,1981,5.4276,75.59890882,62.47947784,9.071965723,2671.283289,46.22060992,21.942
Spain,23,1982,5.4593,76.0541625,62.4494454,10.16097385,2658.241671,48.75919916,26.331
Spain,23,1983,5.296,76.43018041,61.6522836,10.04545182,2792.159863,47.60765887,27.047
Spain,23,1984,5.1227,76.74668429,61.32468365,10.01922153,2903.337939,51.36636691,31.484
Spain,23,1985,5.1617,77.02529233,61.49287202,10.02534439,2975.08323,54.86848763,31.287
Spain,23,1986,4.8671,77.25577447,61.28864328,9.91710716,3004.279632,58.4144791,26.494
Spain,23,1987,4.8649,77.45638115,61.2706231,9.600752843,3094.082265,62.18778559,27.383
Spain,23,1988,5.058,77.62081331,61.22457152,10.19942335,3217.948159,62.64912011,35.246
Spain,23,1989,5.7488,77.74259971,61.47084735,10.13334935,3442.948711,62.4886628,19.349
Spain,23,1990,5.8974,77.82180442,61.01233381,10.38563191,3536.749972,61.04803204,25.47
Spain,23,1991,6.1307,78.02013455,60.81010732,10.26349511,3607.700136,58.27135551,27.25
Spain,23,1992,6.3392,78.40318156,60.62590101,10.13735384,3690.591004,50.2961356,18.92
Spain,23,1993,6.1013,78.81079209,60.13334935,9.963158738,3638.526631,56.75097385,24.42
Spain,23,1994,6.3966,79.18690533,60.43368573,10.04725292,3756.039201,57.38827534,28.24
Spain,23,1995,6.7222,79.53718164,59.5046452,10.5077687,3917.324643,60.91642999,23.08
Spain,23,1996,6.3866,79.86915746,60.34558706,11.03636072,4008.939416,64.81162144,39.79
Spain,23,1997,6.6796,80.20460716,60.18540766,11.86328688,4324.420646,65.61034095,34.75
Spain,23,1998,6.867,80.53721969,59.98318116,11.78119494,4479.047315,70.09300532,33.99
Spain,23,1999,7.4044,80.86431804,59.62277751,11.94337658,4820.675034,68.91409997,22.82
Spain,23,2000,7.6273,81.29832465,59.65130261,12.45868337,5167.809673,64.40391917,28.26
Spain,23,2001,7.5835,81.94337639,59.21527722,12.85962449,5422.51569,64.87458554,40.89
Spain,23,2002,7.9544,83.02251924,58.95118628,12.98071297,5576.546265,63.55772901,21.22
Spain,23,2003,7.9279,84.50881393,58.39826927,13.11748362,5676.140491,62.31272889,40.48
Spain,23,2004,8.1881,85.98480508,58.23750952,13.32803197,5892.307411,60.25932853,31.08
Spain,23,2005,8.3982,87.4654972,58.43435052,12.95042978,6111.219223,52.36043527,18.39
Spain,23,2006,8.0643,88.97614934,57.34297968,12.39346667,6105.075849,51.71197657,25.96
Spain,23,2007,8.1126,90.61490052,56.10787201,13.19344433,6054.374438,53.90741597,27.31
Spain,23,2008,7.3101,92.12932237,56.41940658,12.06936648,6025.772757,34.10416983,23.36
Spain,23,2009,6.3839,92.97506517,56.09032206,12.19748927,5652.595933,40.93102782,26.41
Spain,23,2010,6.0487,93.15193096,55.08889822,12.149957,5706.563063,46.57326714,42.3
Spain,23,2011,6.0472,93.50783588,54.04096983,11.84924382,5599.377374,41.77170589,30.6
Spain,23,2012,5.9274,93.50683713,53.86137822,11.62031947,5573.401182,45.619765,20.55
Spain,23,2013,5.3851,93.2009456,53.44395354,11.3890366,5409.411338,48.7928022,36.87
Spain,23,2014,5.4527,92.92273645,53.13368385,12.15229604,5355.987006,48.51383129,39.17
Spain,23,2015,5.8214,92.95268592,53.18906218,12.37420571,5480,48.29900154,28.14
Spain,23,2016,5.5916,93.04926296,52.57724736,12.52503583,5510,50.5063473,36.4
Spain,23,2017,5.8876,93.27091015,52.63871383,12.94321149,5610,52.60164641,18.32
Spain,23,2018,5.7763,93.66979208,52.40820971,13.03151454,5560,50.39329236,34.33
Spain,23,2019,5.3812,94.34449315,52.4549802,13.21113699,5420,49.9906926,24.65
Spain,23,2020,4.4683,94.80201998,52.32677353,13.28339429,5100,49.9906926,30.51
Mexico,24,1965,1.7036,22.69804419,50.40201651,9.937498392,,12.23504215,8.863
Mexico,24,1966,1.776,23.41610947,50.36857944,10.55788472,,13.11878295,10.118
Mexico,24,1967,1.9168,24.15504926,50.3299982,10.82692868,,13.53535224,11.017
Mexico,24,1968,1.9385,24.91420613,50.29398904,10.98176393,,14.98519574,12.642
Mexico,24,1969,2.0458,25.69267625,50.26312405,11.13866509,,16.01797978,13.406
Mexico,24,1970,2.2129,26.48914067,50.22505723,11.72766789,,15.08643725,15.005
Mexico,24,1971,2.3775,27.30335965,49.86650891,11.43394017,507.5139554,16.08241013,14.572
Mexico,24,1972,2.4186,28.13341084,49.97556522,11.42313331,551.2348038,17.04083013,15.531
Mexico,24,1973,2.5577,28.97415571,50.10416935,11.39947015,582.3773798,17.95185001,16.371
Mexico,24,1974,2.6692,29.81908588,50.18184624,11.86141619,627.376317,20.60427485,16.708
Mexico,24,1975,2.7536,30.66331284,50.18184624,12.50084004,655.8856332,22.87112468,15.182
Mexico,24,1976,3.0002,31.50399393,50.18184624,13.10270737,694.8151266,23.29389961,17.255
Mexico,24,1977,3.0602,32.34131948,50.20756707,13.41855912,737.4275733,22.48461906,19.193
Mexico,24,1978,3.4439,33.17722781,50.51467373,13.56104838,794.6678673,21.95078688,16.217
Mexico,24,1979,3.6335,34.01523084,50.41179043,13.62844106,840.4677056,22.37760874,18.008
Mexico,24,1980,3.9513,34.85756681,50.50541423,14.27094318,887.0540579,23.13407417,16.91
Mexico,24,1981,4.0876,35.7044281,50.52084673,14.85789655,926.6705341,27.64479599,24.618
Mexico,24,1982,4.2768,36.55374367,50.57486046,15.24988194,980.950188,28.94107713,22.924
Mexico,24,1983,3.8175,37.40286839,51.96635716,15.47210988,999.8996139,26.04614284,20.733
Mexico,24,1984,3.7208,38.24822192,51.97201574,15.67890532,1038.429965,27.89327936,23.603
Mexico,24,1985,3.782,39.08716068,52.17984002,16.19854832,1077.431497,28.35794849,28.427
Mexico,24,1986,3.7811,39.91826179,52.18292652,16.61565369,1095.631292,27.54998131,21.298
Mexico,24,1987,3.8639,40.74183029,52.75341444,16.02741634,1141.501358,28.52986111,19.285
Mexico,24,1988,3.7835,41.55905502,53.01113712,16.07037218,1176.104768,26.39817302,21.836
Mexico,24,1989,3.9272,42.37193858,53.52503922,17.01087374,1232.479271,25.77480606,25.354
Mexico,24,1990,3.7769,43.18173564,54.09141182,16.48926361,1185.040368,25.78590234,24.481
Mexico,24,1991,3.8606,43.98910517,54.60737159,16.37016178,1295.411088,23.30291301,22.625
Mexico,24,1992,3.8218,44.79288871,54.61920317,16.02824918,1317.632135,22.88849842,26.814
Mexico,24,1993,3.8146,45.5903907,54.62074642,16.44807737,1312.568942,22.26676446,26.655
Mexico,24,1994,3.8991,46.37793976,54.62589058,16.34258289,1401.131811,22.51276676,20.271
Mexico,24,1995,3.6176,47.15311093,54.62846267,16.11148846,1419.903291,18.22985283,27.599
Mexico,24,1996,3.712,47.91637902,54.68762057,15.58419712,1444.361455,21.68192212,31.336
Mexico,24,1997,3.8964,48.66946578,54.68762057,15.82945343,1528.183794,21.39370686,26.362
Mexico,24,1998,4.043,49.41295455,54.69533681,15.97752,1643.046479,22.67288873,24.593
Mexico,24,1999,4.0059,50.1478037,54.69585123,15.52361686,1689.185862,22.18025337,32.712
Mexico,24,2000,4.0047,50.8757144,54.6979089,15.70191363,1800.467938,22.58925177,32.8
Mexico,24,2001,4.0948,51.59502662,54.81108053,15.75191389,1834.151423,22.52310116,28.22
Mexico,24,2002,4.0514,52.30832274,54.81108053,16.15625659,1843.963674,20.10571864,24.7
Mexico,24,2003,4.2467,53.0265799,54.81108053,16.19208313,2001.018228,20.24523433,19.68
Mexico,24,2004,4.199,53.76420896,54.82136886,16.07435068,1927.073923,20.87989284,24.95
Mexico,24,2005,4.3771,54.5308259,54.82136886,15.94175159,1996.392573,19.99043441,27.38
Mexico,24,2006,4.4307,55.33072095,54.82136886,16.0308259,2020.952871,19.30735403,30.09
Mexico,24,2007,4.3948,56.15911057,54.88824301,16.15057795,2047.531118,20.29026023,27
Mexico,24,2008,4.4487,57.00520692,53.16751974,16.33836364,2046.694449,16.42064702,38.79
Mexico,24,2009,4.2316,57.85328121,52.82131742,16.61929062,1995.298277,18.69191919,26.45
Mexico,24,2010,4.065,58.6913043,52.37120296,16.79165308,2018.827401,19.24737714,36.79
Mexico,24,2011,4.1848,59.51566038,52.12171095,16.94299442,2216.906101,18.77843468,35.93
Mexico,24,2012,4.232,60.32776357,51.70503357,16.42284061,2253.514425,19.07014342,31.59
Mexico,24,2013,4.1247,61.12665346,51.17724221,16.66836133,2144.088926,21.78020988,27.72
Mexico,24,2014,3.9976,61.91267111,50.79760282,16.94463798,2157.323949,21.65811142,38.55
Mexico,24,2015,3.9552,62.68589779,50.7626225,17.23430284,2230,20.28635789,30.61
Mexico,24,2016,3.9146,63.444728,50.58669204,17.37662491,2300,22.04271363,29.74
Mexico,24,2017,3.6854,64.1875182,49.87062424,17.63310167,2260,22.60035904,31.74
Mexico,24,2018,3.6081,64.91462332,49.64942514,17.91212274,2530,22.16700082,32.38
Mexico,24,2019,3.4138,65.62696006,49.43851437,18.12030145,2420,20.93853076,23.85
Mexico,24,2020,2.7686,66.32513851,49.96939222,18.33339798,2410,20.93853076,23.12
Canada,25,1965,12.8346,2.194836034,7.092784747,1.352727484,6909.89938,48.53016099,118.088
Canada,25,1966,12.9695,2.23610493,7.105053878,1.327519996,7359.088188,53.0855026,131
Canada,25,1967,13.8568,2.276704601,7.089996308,1.307554773,7630.168528,55.96231242,133.924
Canada,25,1968,14.668,2.313735069,7.074938738,1.302424046,8030.418434,48.02428053,136.2
Canada,25,1969,14.6072,2.345411735,7.059881168,1.27163968,8532.908503,46.20803805,150.638
Canada,25,1970,15.962,2.378426852,7.044823598,1.29673563,8962.202213,51.18096753,158.137
Canada,25,1971,16.2169,2.449591382,7.029431415,1.336777613,9166.683666,51.03461769,162.461
Canada,25,1972,17.2521,2.478193069,7.032442929,1.374588845,9803.558419,57.08585538,181.639
Canada,25,1973,17.0095,2.508677845,7.035454443,1.432922987,10241.92086,64.69886237,194.654
Canada,25,1974,17.1291,2.543945128,7.038465957,1.503637797,10804.6008,65.0987866,210.667
Canada,25,1975,17.2073,2.58134434,7.041477471,1.59253323,10466.58262,66.62812785,202.47
Canada,25,1976,17.0828,2.615534282,7.044599407,1.566879592,11075.95423,68.06850781,212.689
Canada,25,1977,17.2541,2.646322551,7.002885477,1.490364828,11797.26259,76.14428366,220.147
Canada,25,1978,17.3849,2.672797105,6.961058893,1.397119431,12269.0193,85.19215965,235.254
Canada,25,1979,18.2805,2.699381078,6.919232309,1.338004526,12422.76113,87.35188941,244.121
Canada,25,1980,18.1369,2.73441759,6.877405726,1.352504409,12803.97551,89.49055986,251.148
Canada,25,1981,17.4164,2.768352668,6.83613683,1.356965911,13239.40876,89.52890384,266.015
Canada,25,1982,16.6337,2.801482334,6.8274369,1.356519761,12981.07867,92.24140145,257.795
Canada,25,1983,16.2223,2.829311958,6.818736971,1.322946956,13457.06579,102.1250646,265.952
Canada,25,1984,16.7119,2.856148117,6.810037042,1.297114858,14343.39203,106.0289644,286.123
Canada,25,1985,16.3807,2.88236647,6.801337112,1.263664745,14857.25859,102.8924063,303.645
Canada,25,1986,15.5206,2.911161229,6.792513599,1.22198316,15363.39958,92.40481669,310.635
Canada,25,1987,16.3048,2.94978925,6.806579377,1.189726499,15798.28727,92.29285363,316.206
Canada,25,1988,16.9987,2.988285991,6.820633109,1.199720264,16389.3381,87.66675371,307.435
Canada,25,1989,17.0307,3.042385498,6.834686842,1.225173134,16464.03951,87.7713676,290.45
Canada,25,1990,16.6298,3.088601866,6.848740574,1.251495997,16167.37456,83.22156058,295.683
Canada,25,1991,16.1247,3.127225314,6.863267939,1.259125166,16181.58875,85.7167342,307.276
Canada,25,1992,16.4227,3.164461458,6.855655902,1.323839257,16164.41904,87.88679847,315.175
Canada,25,1993,16.2531,3.199428482,6.848071348,1.322835419,16320.1273,91.02998459,322.214
Canada,25,1994,16.5715,3.234663084,6.840486795,1.339789127,16388.2805,90.51592114,327.856
Canada,25,1995,16.8341,3.268308165,6.832902241,1.417497343,16532.38204,96.10629543,334.06
Canada,25,1996,17.211,3.302651359,6.825206149,1.494792869,16607.20634,99.71338855,354.592
Canada,25,1997,17.5265,3.335636361,6.827771513,1.495897091,16653.67705,99.67873714,348.68
Canada,25,1998,17.6199,3.363434308,6.830448414,1.490130599,16435.78699,96.21384318,330.87
Canada,25,1999,17.9434,3.390885151,6.833125316,1.473556118,16678.9326,96.8012738,345.001
Canada,25,2000,18.5218,3.42261134,6.835802217,1.472440743,17037.07228,91.15022231,354.92
Canada,25,2001,18.1037,3.459995605,6.838162441,1.517825375,16840.19375,90.62687824,329.99
Canada,25,2002,18.111,3.497826579,6.925478412,1.533808706,16960.63967,92.74337674,347.05
Canada,25,2003,18.4941,3.529497557,6.909305467,1.501964734,17208.52352,93.36039126,334.07
Canada,25,2004,18.254,3.562582608,6.893132521,1.623429133,17264.73674,86.12324375,337.43
Canada,25,2005,17.9035,3.596389418,6.876959575,1.664698029,16948.27522,80.41509141,358.3
Canada,25,2006,17.5618,3.632909156,6.757391315,1.634582889,16508.33955,93.62722439,349.32
